SAMPN,RECMODE,RETMODE,CTFIP,BIN,GTYPE,STYPE,ILANG,RESTY,HHSIZ,LTELE,HHLNG,O_HHLNG,INCOM,DOW,HHVEH,HHSTU,HHWRK,HHLIC,HHCHD,HTRIPS,HTRIPS_GPS,PARTIAL,HH1,HCITY,HCITY_PL,HCITY_MCD,HSTATE,HZIP,HTAZ,HTRACT,HH_WHT2,GEO_GROUP1,GEO_GROUP2,GEO_GROUP3,HHSIZ_R,INCOM_R,HHVEH_R,HHSTRUC,HTRIPS_V,HTRIPS_T,HTRIPS_NM,HTRIPS_O,HTRIPS_WP,HTRIPS_NWP,HTRIPS_GPS_V,HTRIPS_GPS_T,HTRIPS_GPS_NM,HTRIPS_GPS_O,HTRIPS_GPS_WP,HTRIPS_GPS_NWP
3676802,2,1,36103,16,2,1,1,1,2,1,1,,7,4,3,0,2,2,0,7,5.26,1,225.2,BRIGHTWATERS,BRIGHTWATERS VILLAGE,Islip town,NY,11718,1988,36103147100,315.29,3,2,1,2,4,3,2,7,0,0,0,6,1,5.262,0,0,0,4.51,0.752
3676841,2,1,9001,16,2,1,1,2,3,1,1,,6,2,2,1,2,2,0,4,3.01,1,137.44444,BRIDGEPORT,BRIDGEPORT CITY,Bridgeport town,CT,06604,2566,9001072100,122.85,6,4,3,3,4,2,2,4,0,0,0,4,0,3.007,0,0,0,3.007,0
3676886,1,1,34017,16,2,1,1,2,5,1,1,,2,2,1,2,3,2,2,18,20,1,176.66667,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07306,2760,34017001202,1231.78,8,5,4,4,1,1,1,2,2,14,0,8,10,1.503,1.659,16.836,0,6.453,13.546
3676961,1,1,34017,16,2,1,1,2,1,1,1,,5,5,1,0,1,1,0,3,2.49,1,168.81818,HOBOKEN,HOBOKEN CITY,Hoboken city,NJ,07030,2896,34017018900,286.55,8,5,4,1,3,1,4,0,3,0,0,2,1,0,2.489,0,0,1.659,0.83
3676969,2,1,36103,16,2,1,1,1,3,1,1,,6,2,4,0,2,3,0,11,18.94,1,259.4,CENTEREACH,CENTEREACH CDP,Brookhaven town,NY,11720,2010,36103158103,90.25,3,2,1,3,4,3,2,11,0,0,0,8,3,18.941,0,0,0,15.088,3.852
3676975,1,1,36103,16,2,1,1,1,1,2,1,,8,5,2,0,1,1,0,4,3.55,1,203.18182,NESCONSET,NESCONSET CDP,Smithtown town,NY,11767,1947,36103135401,439.65,3,2,1,1,4,2,4,4,0,0,0,2,2,3.548,0,0,0,1.503,2.045
3677023,1,3,36103,16,2,1,1,2,2,1,1,,4,4,3,0,1,2,0,5,6.68,1,293.75,CENTER MORICHES,CENTER MORICHES CDP,Brookhaven town,NY,11934,2074,36103159601,2975.87,3,2,1,2,2,3,4,5,0,0,0,0,5,6.676,0,0,0,0,6.676
3677092,2,3,36103,16,2,1,1,1,3,1,1,,6,1,1,1,2,2,1,13,20.35,1,332.4,GREENLAWN,GREENLAWN CDP,Huntington town,NY,11740,1878,36103111503,687.13,3,2,1,3,4,1,1,9,3,1,0,2,11,14.403,4.498,1.45,0,2.901,17.45
3677213,2,2,36103,16,2,1,1,1,2,1,1,,99,5,3,0,0,2,0,6,5.15,1,292.2,SAYVILLE,SAYVILLE CDP,Islip town,NY,11782,2000,36103147802,50.03,3,2,1,2,9,3,6,6,0,0,0,0,6,5.151,0,0,0,0,5.151
3677224,2,1,34017,16,2,1,1,2,3,1,1,,99,4,1,0,1,2,1,2,1.66,1,168.81818,HOBOKEN,HOBOKEN CITY,Hoboken city,NJ,07030,2896,34017018900,645.27,8,5,4,3,9,1,3,0,2,0,0,2,0,0,1.659,0,0,1.659,0
3677231,1,1,34023,12,2,1,1,1,2,1,1,,4,4,2,0,1,2,0,1,0.75,1,783.66667,CARTERET,CARTERET BOROUGH,Carteret borough,NJ,07008,3204,34023003600,450.55,9,5,4,2,2,2,4,1,0,0,0,1,0,0.752,0,0,0,0.752,0
3677270,2,1,36103,16,2,1,1,1,2,1,1,,5,5,2,0,1,2,0,6,6.4,1,257,STONY BROOK,STONY BROOK CDP,Brookhaven town,NY,11790,2004,36103158002,52.59,3,2,1,2,3,2,4,6,0,0,0,0,6,6.403,0,0,0,0,6.403
3677271,2,3,36103,16,2,1,1,1,2,1,1,,6,5,2,0,2,2,0,9,15.26,1,406.6,EAST NORTHPORT,EAST NORTHPORT CDP,Huntington town,NY,11731,1882,36103111701,133.25,3,2,1,2,4,2,2,5,0,4,0,0,9,8.305,0,6.951,0,0,15.256
3677324,2,1,34017,16,2,1,1,1,3,1,1,,2,5,0,2,0,0,0,4,5.35,1,259.83333,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07306,2776,34017002700,50,8,5,4,3,1,0,6,0,2,2,0,0,4,0,2.131,3.22,0,0,5.352
3677518,1,2,36103,16,2,1,1,1,2,1,1,,4,2,2,0,1,2,0,7,8.07,1,125.66667,HUNTINGTON,GREENLAWN CDP,Huntington town,NY,11743,1879,36103111505,278.45,3,2,1,2,2,2,4,7,0,0,0,2,5,8.07,0,0,0,2.861,5.209
3677564,2,3,36085,16,2,1,1,1,3,1,4,,6,2,2,1,3,3,0,10,10.1,1,223.18182,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10306,1601,36085012806,478.13,2,1,1,3,4,2,2,10,0,0,0,2,8,10.103,0,0,0,1.503,8.6
3677610,2,1,36103,16,2,1,1,1,3,1,1,,3,1,2,1,2,2,1,6,4.83,1,246.75,HUNTINGTON,WEST HILLS CDP,Huntington town,NY,11743,1885,36103111900,258.95,3,2,1,3,2,2,1,4,2,0,0,4,2,3.007,1.828,0,0,3.007,1.828
3677635,2,1,36103,16,2,1,1,1,2,1,1,,2,5,2,0,2,2,0,3,3.26,1,276.125,CENTRAL ISLIP,CENTRAL ISLIP CDP,Islip town,NY,11722,1955,36103145704,107.73,3,2,1,2,1,2,2,2,0,0,0,0,3,1.985,0,0,0,0,3.264
3677757,2,2,36103,16,2,1,1,1,1,1,1,,2,1,1,0,1,1,0,2,1.5,1,258,DEER PARK,DEER PARK CDP,Babylon town,NY,11729,1905,36103122707,51.79,3,2,1,1,1,1,4,2,0,0,0,2,0,1.503,0,0,0,1.503,0
3677768,2,1,36103,16,2,1,1,1,5,1,1,,6,3,3,2,2,4,0,13,15.79,1,256,EAST ISLIP,EAST ISLIP CDP,Islip town,NY,11730,1995,36103147502,891.67,3,2,1,4,4,3,2,11,2,0,0,4,9,13.966,1.828,0,0,4.798,10.995
3677773,2,3,9001,16,2,1,1,1,1,1,1,,4,3,2,0,1,1,0,6,5.63,1,424.5,BRIDGEPORT,BRIDGEPORT CITY,Bridgeport town,CT,06606,2568,9001072300,458.54,6,4,3,1,2,2,4,6,0,0,0,0,6,5.629,0,0,0,0,5.629
3677837,2,1,34017,16,2,1,1,1,4,1,1,,1,5,1,1,2,3,1,10,9.4,1,398,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07304,2792,34017004200,771.72,8,5,4,4,1,1,1,10,0,0,0,2,8,9.401,0,0,0,1.465,7.936
3678002,2,2,36085,17,2,1,1,1,3,2,1,,6,3,2,1,2,2,1,10,9.26,1,105.55556,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10301,1546,36085003900,661.07,2,1,1,3,4,2,1,6,4,0,0,4,6,5.942,3.319,0,0,3.319,5.942
3678010,2,1,34035,17,2,1,1,1,4,1,1,,8,2,3,2,1,3,0,21,38.99,1,279.22222,BRIDGEWATER,FINDERNE CDP,Bridgewater township,NJ,08807,3188,34035051000,384.19,9,5,4,4,4,3,4,16,4,1,0,2,19,30.446,7.094,1.45,0,2.901,36.09
3678122,2,1,36059,17,2,1,1,1,3,1,1,,5,1,4,2,2,3,0,6,5.17,1,440.33333,SEAFORD,SEAFORD CDP,Hempstead town,NY,11783,1793,36059416000,333.5,3,2,1,3,3,3,2,6,0,0,0,2,4,5.167,0,0,0,1.503,3.664
3678124,2,1,34003,3,2,1,1,1,2,1,1,,5,4,2,1,2,2,0,6,5.06,1,1259,DUMONT,DUMONT BOROUGH,Dumont borough,NJ,07628,2670,34003010300,1161.28,7,5,4,2,3,2,2,6,0,0,0,4,2,5.058,0,0,0,3.007,2.051
3678197,2,1,34003,17,2,1,1,1,3,1,1,,5,2,2,1,2,2,1,14,19.7,1,357.14286,PARAMUS,PARAMUS BOROUGH,Paramus borough,NJ,07652,2706,34003042100,50.2,7,5,4,3,3,2,1,13,1,0,0,0,14,18.788,0.914,0,0,0,19.702
3678213,2,2,34027,17,2,1,1,1,2,1,1,,99,2,4,0,0,2,0,12,23.72,1,174.25,OAK RIDGE,,Jefferson township,NJ,07438,3157,34027044602,484.92,9,5,4,2,9,3,6,10,1,1,0,0,12,20.1,1.931,1.692,0,0,23.723
3678289,2,2,34041,17,2,1,1,2,1,1,1,,1,2,1,0,0,1,0,4,4,1,191.88889,PHILLIPSBURG,PHILLIPSBURG TOWN,Phillipsburg town,NJ,08865,3359,34041030600,50,11,5,4,1,1,1,6,4,0,0,0,0,4,3.998,0,0,0,0,3.998
3678293,2,2,34003,3,2,1,1,2,3,1,1,,2,2,0,2,0,1,1,9,13.8,1,778.33333,FAIRVIEW,FAIRVIEW BOROUGH,Fairview borough,NJ,07022,2678,34003018200,1048.28,7,5,4,3,1,0,5,0,2,7,0,0,9,0,3.209,10.591,0,0,13.8
3678314,1,2,36059,17,2,1,1,1,2,1,1,,8,4,2,0,1,2,0,2,1.5,1,152.875,MASSAPEQUA PARK,EAST MASSAPEQUA CDP,Oyster Bay town,NY,11762,1858,36059521801,115.37,3,2,1,2,4,2,4,2,0,0,0,2,0,1.503,0,0,0,1.503,0
3678382,2,1,34035,17,2,1,1,1,3,1,1,,5,2,2,1,1,2,1,10,10.6,1,281.09091,BASKING RIDGE,,Bernards township,NJ,07920,3184,34035052601,80.07,9,5,4,3,3,2,3,8,2,0,0,0,10,8.777,1.828,0,0,0,10.605
3678400,2,3,34003,17,2,1,1,1,3,1,1,,99,1,3,0,2,3,0,14,15.11,1,215.5,TEANECK,,Teaneck township,NJ,07666,2720,34003054600,317.57,7,5,4,3,9,3,2,14,0,0,0,2,12,15.108,0,0,0,2.861,12.247
3678408,2,1,36059,17,2,1,1,1,4,1,1,,8,2,3,2,1,3,1,12,17.39,1,143.77778,MERRICK,NORTH MERRICK CDP,Hempstead town,NY,11566,1712,36059408400,187.44,3,2,1,4,4,3,3,10,2,0,0,4,8,15.567,1.828,0,0,3.007,14.387
3678432,2,3,34039,17,2,1,1,1,2,1,1,,4,3,2,0,2,2,0,8,6.19,1,105.2,WESTFIELD,WESTFIELD TOWN,Westfield town,NJ,07090,3142,34039036600,102.41,8,5,4,2,2,2,2,8,0,0,0,4,4,6.19,0,0,0,3.007,3.183
3678476,2,1,34023,17,2,1,1,1,4,1,1,,5,4,3,2,2,2,2,16,18.37,1,318.6,PARLIN,SAYREVILLE BOROUGH,Sayreville borough,NJ,08859,3222,34023007202,176.46,9,5,4,4,3,3,1,13,3,0,0,4,12,15.8,2.573,0,0,4.992,13.381
3678483,1,1,34039,17,2,1,1,1,2,1,1,,7,4,4,0,2,2,0,8,6.96,1,96.72222,WESTFIELD,WESTFIELD TOWN,Westfield town,NJ,07090,3142,34039036500,54.18,8,5,4,2,4,3,2,8,0,0,0,4,4,6.964,0,0,0,3.007,3.957
3678541,2,2,36119,17,2,1,1,1,3,1,1,,6,4,2,1,2,2,1,6,4.83,1,317.375,YONKERS,YONKERS CITY,Yonkers city,NY,10703,2192,36119000600,974.7,4,3,1,3,4,2,1,4,2,0,0,4,2,3.007,1.828,0,0,3.007,1.828
3678577,2,2,36081,16,2,1,1,2,2,1,1,,6,1,2,0,2,2,0,8,13.94,1,200,OAKLAND GARDENS,NEW YORK CITY,Queens borough,NY,11364,633,36081138502,265.42,2,1,1,2,4,2,2,7,0,1,0,0,8,12.824,0,1.119,0,0,13.943
3678611,2,1,34003,17,2,1,1,2,2,1,1,,8,4,2,0,2,2,0,7,7.98,1,315.90909,FORT LEE,FORT LEE BOROUGH,Fort Lee borough,NJ,07024,2679,34003019305,277.68,7,5,4,2,4,2,2,7,0,0,0,5,2,7.978,0,0,0,5.795,2.182
3678621,2,2,36081,17,2,1,1,2,2,1,1,,3,2,1,0,1,1,0,7,11.92,1,183.3125,WHITESTONE,NEW YORK CITY,Queens borough,NY,11357,527,36081099100,50.02,2,1,1,2,2,1,4,5,1,1,0,3,4,8.508,1.708,1.708,0,5.124,6.8
3678629,1,1,36059,17,2,1,1,1,2,1,1,,5,2,2,1,2,2,0,14,19.09,1,128.92308,WANTAGH,NORTH WANTAGH CDP,Hempstead town,NY,11793,1723,36059409600,53.01,3,2,1,2,3,2,2,10,0,4,0,2,12,14.585,0,4.508,0,1.503,17.59
3678865,2,2,34031,17,2,1,1,2,1,1,1,,1,4,0,0,1,1,0,2,1.46,1,331.25,PASSAIC,PASSAIC CITY,Passaic city,NJ,07055,2737,34031175801,511.5,7,5,4,1,1,0,4,1,1,0,0,2,0,0.732,0.732,0,0,1.465,0
3678914,1,3,36047,17,2,1,1,2,1,2,1,,6,1,1,0,1,1,0,2,1.5,1,200.6,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11222,1033,36047056300,348.93,2,1,1,1,4,1,4,2,0,0,0,2,0,1.503,0,0,0,1.503,0
3678930,2,1,34013,17,2,1,1,1,3,1,1,,5,1,2,0,1,3,0,5,7.04,1,128.57143,CALDWELL,,West Caldwell township,NJ,07006,3122,34013021801,50,8,5,4,3,3,2,4,5,0,0,0,0,5,7.04,0,0,0,0,7.04
3678948,2,2,34035,17,2,1,1,1,4,1,1,,6,2,3,0,0,3,0,26,40.05,1,117.33333,BRIDGEWATER,GREEN KNOLL CDP,Bridgewater township,NJ,08807,3188,34035050901,60.93,9,5,4,4,4,3,6,24,0,2,0,0,26,36.598,0,3.45,0,0,40.049
3678959,2,1,36081,17,2,1,1,2,2,1,1,,5,1,1,0,0,2,0,4,6.3,1,183.3125,WHITESTONE,NEW YORK CITY,Queens borough,NY,11357,527,36081099100,140.45,2,1,1,2,3,1,6,4,0,0,0,0,4,6.303,0,0,0,0,6.303
3679089,2,2,36059,17,2,1,1,1,2,1,1,,4,1,2,0,2,2,0,4,3.32,1,170.78571,BELLMORE,NORTH BELLMORE CDP,Hempstead town,NY,11710,1780,36059414900,50.01,3,2,1,2,2,2,2,0,4,0,0,4,0,0,3.319,0,0,3.319,0
3679095,2,2,34039,17,2,1,1,2,1,2,1,,5,3,1,0,1,1,0,2,1.66,1,86.52,WESTFIELD,WESTFIELD TOWN,Westfield town,NJ,07090,3142,34039036700,50.06,8,5,4,1,3,1,4,0,2,0,0,2,0,0,1.659,0,0,1.659,0
3679154,2,1,36059,17,2,1,1,1,2,1,1,,4,3,2,0,1,2,0,5,6.62,1,170.78571,BELLMORE,NORTH BELLMORE CDP,Hempstead town,NY,11710,1780,36059414900,129.15,3,2,1,2,2,2,4,5,0,0,0,2,3,6.623,0,0,0,1.503,5.12
3679289,2,3,36085,17,2,1,1,1,2,1,1,,6,1,2,0,0,2,0,4,4.99,1,336.75,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10308,1607,36085014605,402.05,2,1,1,2,4,2,6,2,0,2,0,0,4,1.656,0,3.331,0,0,4.987
3679304,2,2,36085,17,2,1,1,2,4,1,1,,7,4,2,1,2,2,2,11,10.48,1,200.5,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10308,1622,36085015603,531.9,2,1,1,4,4,2,1,11,0,0,0,2,9,10.484,0,0,0,1.503,8.981
3679551,2,1,34003,17,2,1,1,1,1,1,1,,99,3,1,0,1,1,0,3,2.48,1,178.35714,TEANECK,,Teaneck township,NJ,07666,2720,34003054400,50.18,7,5,4,1,9,1,4,3,0,0,0,0,3,2.484,0,0,0,0,2.484
3679576,2,1,34039,17,2,1,1,1,4,1,1,,7,5,2,2,1,2,2,24,24.07,1,196.33333,SPRINGFIELD,,Springfield township,NJ,07081,3139,34039037602,82.06,8,5,4,4,4,2,3,24,0,0,0,2,22,24.07,0,0,0,1.503,22.566
3679604,1,1,34035,17,2,1,1,1,2,1,1,,5,5,2,0,2,2,0,4,3.01,1,225.83333,NORTH PLAINFIELD,NORTH PLAINFIELD BOROUGH,North Plainfield borough,NJ,07063,3196,34035051900,54.82,9,5,4,2,3,2,2,4,0,0,0,4,0,3.007,0,0,0,3.007,0
3679658,2,1,36085,17,2,1,1,1,4,1,1,,6,2,1,2,2,2,2,4,4.13,1,353.28571,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10312,1612,36085014604,231.92,2,1,1,4,4,1,1,2,2,0,0,2,2,2.468,1.659,0,0,1.659,2.468
3679737,2,2,36061,17,2,1,1,2,1,1,1,,4,3,0,0,1,1,0,5,4.15,1,213.25,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10034,279,36061030300,139.36,1,1,1,1,2,0,4,0,3,2,0,4,1,0,2.489,1.659,0,3.319,0.83
3679801,2,2,34039,17,2,1,1,1,3,1,1,,4,2,2,1,2,3,0,8,11.28,1,196.33333,SPRINGFIELD,,Springfield township,NJ,07081,3139,34039037602,445.11,8,5,4,3,2,2,2,8,0,0,0,0,8,11.285,0,0,0,0,11.285
3679855,2,3,34003,17,2,1,1,1,3,2,1,,6,4,3,1,3,3,0,12,15.37,1,215.5,TEANECK,,Teaneck township,NJ,07666,2720,34003054600,114.38,7,5,4,3,4,3,2,12,0,0,0,4,8,15.375,0,0,0,3.958,11.416
3679871,2,1,34039,17,2,1,1,1,2,1,1,,7,3,4,0,2,2,0,7,7.41,1,86.52,WESTFIELD,WESTFIELD TOWN,Westfield town,NJ,07090,3142,34039036700,185,8,5,4,2,4,3,2,5,2,0,0,4,3,5.748,1.659,0,0,4.114,3.293
3679911,2,2,34035,17,2,1,1,1,2,1,1,,4,2,2,0,1,2,0,6,5.63,1,200,BRIDGEWATER,GREEN KNOLL CDP,Bridgewater township,NJ,08807,3188,34035050802,133.07,9,5,4,2,2,2,4,6,0,0,0,2,4,5.634,0,0,0,1.503,4.13
3679944,1,1,36059,17,2,1,1,1,4,1,1,,6,2,3,2,3,2,1,13,11.73,1,152.875,MASSAPEQUA PARK,EAST MASSAPEQUA CDP,Oyster Bay town,NY,11762,1858,36059521801,97,3,2,1,4,4,3,1,8,5,0,0,4,9,7.328,4.401,0,0,3.163,8.566
3679969,1,1,36059,17,2,1,1,1,6,1,1,,8,3,2,4,1,1,4,2,1.66,1,197.4,WANTAGH,WANTAGH CDP,Hempstead town,NY,11793,1790,36059415700,181.7,3,2,1,4,4,2,3,0,2,0,0,2,0,0,1.659,0,0,1.659,0
3680045,2,3,36059,17,2,1,1,1,3,1,1,,6,3,2,1,0,2,0,6,5.69,1,153.21429,MASSAPEQUA,MASSAPEQUA CDP,Oyster Bay town,NY,11758,1855,36059521400,78.7,3,2,1,3,4,2,6,6,0,0,0,0,6,5.694,0,0,0,0,5.694
3680076,2,2,34003,17,2,1,1,1,5,1,2,,6,1,3,2,1,2,3,6,5.3,1,215.5,TEANECK,,Teaneck township,NJ,07666,2720,34003054600,246.49,7,5,4,4,4,3,3,3,0,3,0,0,6,2.629,0,2.67,0,0,5.299
3680109,2,2,36085,17,2,1,1,1,2,1,1,,2,3,0,0,0,2,0,4,3.64,1,332,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10312,1614,36085017007,170.51,2,1,1,2,1,0,6,2,2,0,0,0,4,1.822,1.822,0,0,0,3.644
3680124,1,3,36059,17,2,1,1,1,3,1,1,,5,2,2,0,1,2,0,9,12.4,1,286.33333,MASSAPEQUA,NORTH MASSAPEQUA CDP,Oyster Bay town,NY,11758,1851,36059521000,236.31,3,2,1,3,3,2,4,9,0,0,0,2,7,12.404,0,0,0,2.861,9.543
3680173,1,1,34013,17,2,1,1,1,2,1,1,,6,4,2,0,2,2,0,5,6.6,1,145.64286,WEST ORANGE,,West Orange township,NJ,07052,3076,34013017400,50.32,8,5,4,2,4,2,2,5,0,0,0,2,3,6.596,0,0,0,1.503,5.092
3680198,2,1,34013,17,2,1,1,1,2,1,1,,4,5,1,0,1,2,0,2,1.5,1,170.625,VERONA,,Verona township,NJ,07044,3115,34013021200,60.99,8,5,4,2,2,1,4,2,0,0,0,2,0,1.503,0,0,0,1.503,0
3680205,2,1,36119,17,2,1,1,2,4,1,1,,2,2,0,2,3,0,1,10,10.08,1,243.33333,MOUNT VERNON,MOUNT VERNON CITY,Mount Vernon city,NY,10550,2103,36119003500,236,4,3,1,4,1,0,1,1,3,6,0,2,8,0.83,2.666,6.585,0,1.659,8.421
3680296,2,2,34039,17,2,1,1,1,2,2,1,,4,1,3,1,0,2,0,12,15.13,1,96.72222,WESTFIELD,WESTFIELD TOWN,Westfield town,NJ,07090,3142,34039036500,234.29,8,5,4,2,2,3,6,12,0,0,0,0,12,15.135,0,0,0,0,15.135
3680386,2,2,34041,17,2,1,1,1,2,1,1,,99,1,1,0,0,1,0,10,19.26,1,132.22222,WASHINGTON,BRASS CASTLE CDP,Washington township,NJ,07882,3362,34041031900,50,11,5,4,2,9,1,6,10,0,0,0,0,10,19.262,0,0,0,0,19.262
3680432,1,1,36081,17,2,1,1,1,2,1,1,,6,3,1,0,1,1,0,4,3.01,1,179.625,HOLLIS,NEW YORK CITY,Queens borough,NY,11423,680,36081048400,145.23,2,1,1,2,4,1,4,2,0,2,0,4,0,1.503,0,1.503,0,3.007,0
3680435,2,1,34035,17,2,1,1,1,2,1,1,,6,1,2,0,1,2,0,5,4.12,1,211,PLAINFIELD,NORTH PLAINFIELD BOROUGH,North Plainfield borough,NJ,07060,3196,34035051800,50.44,9,5,4,2,4,2,4,5,0,0,0,2,3,4.125,0,0,0,1.503,2.621
3680442,1,1,34013,17,2,1,1,1,2,2,1,,7,5,2,2,1,2,0,4,3.18,1,276.22222,LIVINGSTON,,Livingston township,NJ,07039,3107,34013020500,155.61,8,5,4,2,4,2,4,4,0,0,0,2,2,3.183,0,0,0,1.503,1.679
3680523,2,1,34041,17,2,1,1,1,1,1,99,,2,4,1,0,0,1,0,10,17.42,1,156.8,PHILLIPSBURG,,Lopatcong township,NJ,08865,3355,34041032200,50,11,5,4,1,1,1,6,10,0,0,0,4,6,17.422,0,0,0,7.544,9.878
3680525,1,1,36059,17,2,1,1,1,2,1,1,,8,3,2,0,2,2,0,15,29.9,1,153.21429,MASSAPEQUA,MASSAPEQUA CDP,Oyster Bay town,NY,11758,1855,36059521400,70.67,3,2,1,2,4,2,2,15,0,0,0,4,11,29.902,0,0,0,7.138,22.764
3680580,2,1,34013,17,2,1,1,1,1,1,1,,5,2,1,0,1,1,0,2,1.5,1,171,WEST ORANGE,,West Orange township,NJ,07052,3075,34013017301,217.99,8,5,4,1,3,1,4,2,0,0,0,2,0,1.503,0,0,0,1.503,0
3680613,1,1,34003,17,2,1,1,2,3,1,1,,4,1,2,2,2,2,1,10,12.08,1,153.55556,FORT LEE,FORT LEE BOROUGH,Fort Lee borough,NJ,07024,2679,34003019102,109.4,7,5,4,3,2,2,1,10,0,0,0,5,5,12.085,0,0,0,6.424,5.66
3680622,1,1,34041,17,2,1,1,1,2,1,1,,6,4,2,0,2,2,0,14,23.16,1,218.33333,PHILLIPSBURG,,Pohatcong township,NJ,08865,3360,34041032300,253.37,11,5,4,2,4,2,2,14,0,0,0,5,9,23.164,0,0,0,7.123,16.041
3680763,2,2,36061,17,2,1,1,2,1,1,1,,99,1,1,0,0,1,0,3,4.06,1,324.86667,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10010,127,36061006400,364.63,1,1,1,1,9,1,6,1,0,2,0,0,3,1.352,0,2.704,0,0,4.056
3680792,2,1,34003,17,2,1,1,1,5,1,1,,6,2,4,3,2,2,3,12,11.21,1,390.4,RIDGEWOOD,RIDGEWOOD VILLAGE,Ridgewood village,NJ,07450,2711,34003047100,144.15,7,5,4,4,4,3,1,4,2,6,0,2,10,3.756,1.659,5.792,0,1.659,9.548
3680858,1,2,36059,17,2,1,1,1,2,1,1,,4,4,3,0,2,2,0,6,4.51,1,200.9,HICKSVILLE,HICKSVILLE CDP,Oyster Bay town,NY,11801,1825,36059519000,94.36,3,2,1,2,2,3,2,6,0,0,0,6,0,4.51,0,0,0,4.51,0
3680870,1,1,34003,17,2,2,1,1,4,2,1,,7,5,1,2,2,2,2,11,12.87,1,315.90909,FORT LEE,FORT LEE BOROUGH,Fort Lee borough,NJ,07024,2679,34003019305,445.2,7,5,4,4,4,1,1,0,4,7,0,4,7,0,5.076,7.79,0,5.076,7.79
3680914,2,1,36059,17,2,1,1,1,2,1,1,,6,1,2,0,0,2,0,9,8.54,1,170.78571,BELLMORE,NORTH BELLMORE CDP,Hempstead town,NY,11710,1780,36059414900,115.07,3,2,1,2,4,2,6,9,0,0,0,0,9,8.543,0,0,0,0,8.543
3680926,2,2,34003,17,2,1,1,1,3,1,1,,5,3,3,1,3,3,0,7,5.58,1,259.5,FAIR LAWN,FAIR LAWN BOROUGH,Fair Lawn borough,NJ,07410,2677,34003017300,54,7,5,4,3,3,3,2,5,0,2,0,4,3,3.759,0,1.825,0,3.007,2.577
3680942,2,1,34039,17,2,1,1,1,5,1,1,,5,3,3,2,1,2,3,18,22.36,1,86.52,WESTFIELD,WESTFIELD TOWN,Westfield town,NJ,07090,3142,34039036700,51.37,8,5,4,4,3,3,3,18,0,0,0,2,16,22.362,0,0,0,1.503,20.859
3680943,2,1,34027,17,2,1,1,1,2,1,1,,5,1,2,0,2,2,0,10,10.77,1,174.25,OAK RIDGE,,Jefferson township,NJ,07438,3157,34027044602,118.23,9,5,4,2,3,2,2,8,0,2,0,4,6,7.232,0,3.542,0,3.007,7.767
3680969,1,1,34003,17,2,1,1,1,4,1,1,,4,3,3,3,1,2,2,34,41.69,1,200.22222,RUTHERFORD,RUTHERFORD BOROUGH,Rutherford borough,NJ,07070,2716,34003051400,612.76,7,5,4,4,2,3,3,34,0,0,0,9,25,41.692,0,0,0,11.047,30.644
3681037,2,2,36061,17,2,1,1,2,2,2,1,,99,4,0,0,2,2,0,2,1.75,1,275.6,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10023,144,36061015500,681.02,1,1,1,2,9,0,2,2,0,0,0,0,2,1.748,0,0,0,0,1.748
3681123,1,1,34039,17,2,1,1,1,2,1,1,,5,1,1,0,2,2,0,13,22.87,1,173.07692,SPRINGFIELD,,Springfield township,NJ,07081,3139,34039037500,591.89,8,5,4,2,3,1,2,13,0,0,0,2,11,22.871,0,0,0,1.465,21.407
3681131,2,1,34041,17,2,1,1,1,2,1,1,,6,2,2,0,2,2,0,4,3.01,1,228.61538,PORT MURRAY,,Mansfield township,NJ,07865,3356,34041031500,218.08,11,5,4,2,4,2,2,4,0,0,0,4,0,3.007,0,0,0,3.007,0
3681132,2,3,34003,17,2,1,1,1,2,1,1,,2,1,3,0,2,2,0,14,17.71,1,211.1,BERGENFIELD,BERGENFIELD BOROUGH,Bergenfield borough,NJ,07621,2663,34003003300,64.45,7,5,4,2,1,3,2,14,0,0,0,4,10,17.711,0,0,0,3.007,14.704
3681151,2,3,34013,17,2,1,1,1,2,1,1,,99,3,2,0,1,2,0,11,17.17,1,276.22222,LIVINGSTON,,Livingston township,NJ,07039,3107,34013020500,50,8,5,4,2,9,2,4,7,2,2,0,4,7,11.37,2.901,2.901,0,5.801,11.37
3681171,2,2,34003,17,2,1,1,1,2,1,1,,8,2,2,0,2,2,0,6,5.11,1,231.66667,LEONIA,LEONIA BOROUGH,Leonia borough,NJ,07605,2689,34003028002,203.64,7,5,4,2,4,2,2,6,0,0,0,4,2,5.106,0,0,0,3.007,2.099
